celebrity,season,placement,celebrity_industry,celebrity_homecountry/region,Week1_Feasible_Width,Week1_IQR,Week1_Relative_Uncertainty,Week2_Feasible_Width,Week2_IQR,Week2_Relative_Uncertainty,Week3_Feasible_Width,Week3_IQR,Week3_Relative_Uncertainty,Week4_Feasible_Width,Week4_IQR,Week4_Relative_Uncertainty,Week5_Feasible_Width,Week5_IQR,Week5_Relative_Uncertainty,Week6_Feasible_Width,Week6_IQR,Week6_Relative_Uncertainty,Week7_Feasible_Width,Week7_IQR,Week7_Relative_Uncertainty,Week8_Feasible_Width,Week8_IQR,Week8_Relative_Uncertainty,Week9_Feasible_Width,Week9_IQR,Week9_Relative_Uncertainty,Week10_Feasible_Width,Week10_IQR,Week10_Relative_Uncertainty,Week11_Feasible_Width,Week11_IQR,Week11_Relative_Uncertainty
Lisa Vanderpump,16,10,TV Personality,England,0.135894531,0.037707025219524404,0.5667830418214457,0.141885738,0.037707025219524404,0.5667830418214457,0.179415695,0.039966349891180204,0.5652274446234896,0.132905397,0.0418448760323772,0.5524824623776853,,,,,,,,,,,,,,,,,,,,,
Sean Lowe,16,6,TV Personality,United States,0.150951223,0.0485994909086145,0.6538731435250525,0.21555577,0.0485994909086145,0.6538731435250525,0.179415695,0.049496826601418,0.6273812898574542,0.1406,0.052433919595016004,0.6223377460176942,0.210506316,0.05414248513509749,0.5986852000719601,0.262584469,0.0584378246979865,0.5913232877175465,0.187475,0.06218547488280221,0.575892005881632,0.198260102,0.06790992261189552,0.5620435778095296,,,,,,,,,
Valerie Harper,17,10,Actor/Actress,United States,0.133769062,0.0372476710829654,0.5518166716016759,0.115379534,0.0372476710829654,0.5518166716016759,0.130954392,0.0385431268430737,0.5378691692039927,0.124031633,0.04131189749216461,0.5405777311807926,,,,,,,,,,,,,,,,,,,,,
Brant Daugherty,17,7,Actor/Actress,United States,0.173813125,0.0502531905553028,0.9406515301252475,0.148213426,0.0502531905553028,0.9406515301252475,0.924037807,0.05160958353905269,0.9009645091575889,0.140810285,0.0535574177298342,0.8594959348264692,0.336163546,0.056469087808150305,0.8361614119484784,0.336205724,0.0558919085910491,0.531360718796538,0.336336448,0.0558919085910491,0.531360718796538,0.208321333,0.06009401850277139,0.5109944951742038,,,,,,,,,
Elizabeth Berkley Lauren,17,6,Actor/Actress,United States,0.505854375,0.0946674312309866,0.8665204885620789,0.501874699,0.0946674312309866,0.8665204885620789,0.253911569,0.0996569498104431,0.8629886994280186,1.0,0.1041761753145638,0.8473803064042017,0.171619539,0.1078397243411717,0.8187199278123295,0.499990433,0.131094580365051,0.7004510570029897,0.207211476,0.131094580365051,0.7004510570029897,0.182273333,0.14176152302829662,0.6901240641672953,0.503169603,0.1553821967996495,0.6846711443341017,,,,,,
Leah Remini,17,5,Actor/Actress,United States,0.133769062,0.0543846691147053,1.0895379863244934,0.253749398,0.0543846691147053,1.0895379863244934,0.17253402,0.056925391100784296,1.0610293987641404,0.259486171,0.05887175322921509,1.0113242371304612,0.128580757,0.061383058338185,0.9670340527015254,0.211233623,0.066522392917077,0.6968712363132058,0.149934486,0.066522392917077,0.6968712363132058,0.340271111,0.0710045569065326,0.6651995694901927,0.33967254,0.0756254535487316,0.6258095352413042,0.271413571,0.0857714795780748,0.5523215821854349,,,
Corbin Bleu,17,2,Actor/Actress,United States,0.505854375,0.0889775477125624,1.1174181470618907,0.931043528,0.0889775477125624,1.1174181470618907,0.501955784,0.0923050344606986,1.091663480228595,1.0,0.0969846256595874,1.0709020572229648,1.0,0.1015674656111103,1.042133886868198,0.17961923,0.10940329135692681,0.7720404840416496,1.0,0.10940329135692681,0.7720404840416496,1.0,0.1151088732386775,0.7356615080138048,0.850773651,0.1245002124892381,0.7137411627814426,0.505709286,0.1363829883221782,0.6278251174532008,0.507273641,0.1473893819876273,0.5856552640113079
Amber Riley,17,1,Actor/Actress,United States,0.938770417,0.1740467843139282,0.8734665152591695,0.253749398,0.1740467843139282,0.8734665152591695,0.17253402,0.18199650689310398,0.8730693487839638,1.0,0.18644919668880192,0.8493631103447753,0.171619539,0.19464935724669263,0.8380976603190025,0.888483618,0.2138998841031711,0.6881610933120036,1.0,0.2138998841031711,0.6881610933120036,0.340271111,0.2220005751258759,0.6586742727610163,0.211414571,0.23043467263432768,0.6262351269873648,0.825694286,0.24445254581402825,0.5560222915399013,0.773638836,0.26175707723773106,0.5258909464688514
Keyshawn Johnson,17,12,Athlete,United States,0.110408523,0.036414716770074296,0.5765238188950543,0.108299029,0.036414716770074296,0.5765238188950543,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bill Engvall,17,4,Comedian,United States,0.117553125,0.0603771558888012,1.2004026256566944,0.136256945,0.0603771558888012,1.2004026256566944,0.17253402,0.06298442930780421,1.1708456422191085,0.140810285,0.0660158659125702,1.1325459045233073,0.136152713,0.06862326598217569,1.086093279122662,0.146068969,0.07244615886580999,0.760149198366676,0.137109433,0.07244615886580999,0.760149198366676,0.16069,0.07501495502599309,0.7071469688428629,0.19998,0.0799489070503817,0.6717273485904621,0.228551429,0.08894606548620641,0.5951251363160284,0.277277283,0.1002567237553002,0.5737331129946067
Christina Milian,17,9,Singer/Rapper,United States,0.173813125,0.3119293388164469,0.9877327263546599,0.501874699,0.3119293388164469,0.9877327263546599,0.501955784,0.32110599347695024,0.9718528901035968,0.259486171,0.33671929969083103,0.9674562113742387,1.0,0.3521015550707957,0.957307352848275,,,,,,,,,,,,,,,,,,
"Nicole ""Snooki"" Polizzi",17,8,TV Personality,Chile,0.255849375,0.05179677991359989,0.9095120219760534,0.124450084,0.05179677991359989,0.9095120219760534,0.253911569,0.0531403487707208,0.8752105374212219,0.259486171,0.05577993940487289,0.8489628477667133,0.336163546,0.0582446786681565,0.8159832400692132,0.255393558,0.06136432427230158,0.5587981756486728,0.207211476,0.06136432427230158,0.5587981756486728,,,,,,,,,,,,
Jack Osbourne,17,3,TV Personality,England,0.255849375,0.06835779396696641,1.2032372363957113,0.253749398,0.06835779396696641,1.2032372363957113,0.121985468,0.070840924025588,1.1669643566715682,0.259486171,0.0743136457108621,1.138104782759753,0.336163546,0.0761003644362768,1.0755710131963558,0.15395934,0.0841256814211387,0.7865464881627499,0.336336448,0.0841256814211387,0.7865464881627499,1.0,0.0886415367801154,0.7445967755464428,0.33967254,0.09291830265871838,0.6922526240903109,0.344751905,0.10136630679856481,0.5973062284242702,0.347878868,0.1091401925436799,0.5497423994475253
Bill Nye,17,11,TV Personality,United States,0.111940833,0.04054699117454919,0.5968406256098504,0.102711059,0.04054699117454919,0.5968406256098504,0.130954392,0.041960278075776604,0.5831753798084789,,,,,,,,,,,,,,,,,,,,,,,,
Billy Dee Williams,18,10,Actor/Actress,United States,0.109378092,0.039056032619151,0.5783186590748998,0.120320954,0.04026277054821979,0.5626976429374977,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danica McKellar,18,6,Actor/Actress,United States,0.338412392,0.0721914981233426,0.6814067092535592,0.25306627,0.0753559336822895,0.6717738350387278,0.504818151,0.085151675507689,0.657372734775989,0.174504675,0.085151675507689,0.657372734775989,0.501547795,0.085151675507689,0.657372734775989,0.340415532,0.0902787304589614,0.6468191020456235,0.255419783,0.0970401630120381,0.6376551623232453,0.339226372,0.1026621891850822,0.613172927125714,,,,,,,,,
James Maslow,18,4,Actor/Actress,United States,0.153742268,0.06813790489103211,0.8006723164204042,1.0,0.0706218423981669,0.7836837618019318,0.504818151,0.07762649319236949,0.7403244120629497,0.506729007,0.07762649319236949,0.7403244120629497,0.901972491,0.07762649319236949,0.7403244120629497,0.207078199,0.08011254165470841,0.7060563959648616,0.173229282,0.08464587928460102,0.682692817141839,0.261049447,0.0872700036537277,0.6374476733775872,0.338558935,0.0980943662240473,0.6057987002924611,0.338168112,0.1069321904999001,0.5484734765687963,,,
Candace Cameron Bure,18,3,Actor/Actress,United States,0.503811794,0.061394720232326304,0.8350186706024557,0.153961265,0.0636538548719867,0.8122445258584943,0.154783041,0.06858160019866359,0.753467175339845,0.127917239,0.06858160019866359,0.753467175339845,0.149493407,0.06858160019866359,0.753467175339845,0.156002655,0.0716382209308249,0.7272378290145062,0.336617141,0.07429484809800929,0.6888792710098948,0.261049447,0.0776695954214673,0.6478107850833011,0.211504325,0.08150255280239291,0.5707760073753516,0.273242031,0.0922058444042079,0.5344764855477588,,,
Sean Avery,18,11,Athlete,Canada,0.111045702,0.04551998668583101,0.5727095331915605,0.153961265,0.046609792564462606,0.5523207089032771,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana Nyad,18,12,Athlete,United States,0.107881173,0.03580161879427231,0.5576449077812248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlie White,18,5,Athlete,United States,0.936353435,0.06483880687386179,0.6884913768505986,1.0,0.06657604168769489,0.6650628898470737,0.504818151,0.07201059499689211,0.6194102012615802,0.257560758,0.07201059499689211,0.6194102012615802,0.338499317,0.07201059499689211,0.6194102012615802,0.340415532,0.0750785836618605,0.5987315534428653,0.205908854,0.07910953910788071,0.5769753264901877,1.0,0.08386718494097721,0.554688640068093,0.338558935,0.09341350975662291,0.5206881285282612,,,,,,
Amy Purdy,18,2,Athlete,United States,0.338412392,0.0949654039787619,0.8080557889572454,0.25306627,0.09906812281830239,0.7991436140468499,0.504818151,0.1061445140008862,0.7487694945995353,0.34005734,0.1061445140008862,0.7487694945995353,0.338499317,0.1061445140008862,0.7487694945995353,0.503541099,0.11085884447471529,0.7297803461863595,0.502959427,0.11715214440479481,0.7101571898205756,1.0,0.12253806658066431,0.6779052188920025,0.502612801,0.1331254761637324,0.6287652897186591,0.501448782,0.14381661372424492,0.5732220484304817,,,
Meryl Davis,18,1,Athlete,United States,0.338412392,0.1882677387418715,0.7100053832780613,1.0,0.19459302575234913,0.7016265571423265,0.903159707,0.20812691798996058,0.6701404541520507,0.909059798,0.20812691798996058,0.6701404541520507,0.205576062,0.20812691798996058,0.6701404541520507,0.891816472,0.21234323013914638,0.6454704106118454,0.868405912,0.2208957756224518,0.6268359440559687,0.261049447,0.23079917688002638,0.606597764021119,0.809408084,0.2441667766709653,0.5647120547005987,0.761613515,0.2557232428967889,0.5123252647527651,,,
Drew Carey,18,8,Comedian,United States,0.153742268,0.041797231418602296,0.6032591989521866,0.153961265,0.0437319802827075,0.5926643515739862,0.1257292,0.0478199161882889,0.5538550731933954,0.257560758,0.0478199161882889,0.5538550731933954,0.135234589,0.0478199161882889,0.5538550731933954,0.156002655,0.0506289446942524,0.5430808442846365,,,,,,,,,,,,,,,
Cody Simpson,18,9,Singer/Rapper,Australia,0.175559186,0.0384263702382834,0.598374072874236,0.175533115,0.03931028614018721,0.5731633595116519,0.170943912,0.044148357588336004,0.5469204324973383,0.133815884,0.044148357588336004,0.5469204324973383,0.133515373,0.044148357588336004,0.5469204324973383,,,,,,,,,,,,,,,,,,
NeNe Leakes,18,7,TV Personality,United States,0.153742268,0.0413173579177113,0.6034608286304519,0.153961265,0.0420762158246655,0.5771287374485188,0.138239916,0.047087689568777805,0.5517865133911988,0.174504675,0.047087689568777805,0.5517865133911988,0.205576062,0.047087689568777805,0.5517865133911988,0.178466998,0.048127839615557694,0.5186753807600357,0.155249503,0.05141233986905561,0.5032064656619897,,,,,,,,,,,,
Antonio Sabato Jr.,19,8,Actor/Actress,Italy,0.114749946,0.0389606488805888,0.6294423713082764,0.205504862,0.039691238048014804,0.6045968464103876,0.138433591,0.040551550673359894,0.5726508978410751,0.187475,0.042602763717742805,0.5624891152466314,0.184953081,0.045397064854041,0.5446465207484458,0.142462718,0.045397064854041,0.5446465207484458,0.156090475,0.04925340162105621,0.5310863489927627,,,,,,,,,,,,
Jonathan Bennett,19,9,Actor/Actress,United States,0.173367097,0.050053301116207705,0.6240612443116544,0.149148414,0.0524796825671043,0.6176830918967006,0.262735375,0.054967516182757595,0.6039880662519937,0.124961,0.057009425769983996,0.5874425969593557,0.171509654,0.058900962036985305,0.558105516650939,0.210218908,0.058900962036985305,0.558105516650939,,,,,,,,,,,,,,,
Lea Thompson,19,6,Actor/Actress,United States,0.338699677,0.04793579151859769,0.7239862427578699,0.92997675,0.0499517334477279,0.7085768768239415,0.152554096,0.052587666868364795,0.6906652631488659,0.5015575,0.054916653058615,0.6744404441652275,0.503782879,0.057696438013393705,0.6386441050483043,0.210218908,0.057696438013393705,0.6386441050483043,0.50483059,0.06166572944406601,0.6128607867362971,0.227399355,0.06479742092616539,0.5835093214216982,0.209795084,0.06873829798616309,0.5533245873114324,,,,,,
Janel Parrish,19,3,Actor/Actress,United States,0.150895945,0.06348475414151769,0.7607930709998444,0.501376215,0.0655023502546623,0.7431107425780863,1.0,0.0670630918291032,0.7102330446513272,0.256235,0.0700444693233732,0.6942596435689252,0.254724848,0.07286250354708619,0.6595139753310195,0.259370666,0.07286250354708619,0.6595139753310195,0.255787708,0.0765844630828361,0.6275510367931688,0.887642811,0.08095686369320759,0.6071766002017077,1.0,0.0858191595077429,0.5739606891584925,0.81367863,0.0914981824368048,0.5388337646571636,0.336166836,0.1009180672045916,0.5132152996603452
Alfonso Ribeiro,19,1,Actor/Actress,United States,0.942882655,0.2018280183166106,0.7734379730012616,0.254128646,0.2045050222957538,0.7502803959200548,0.262735375,0.2098312326415027,0.7314083266621657,0.924959,0.21321706613291708,0.7090610372955333,0.503782879,0.2210416333100336,0.6855248252892725,0.910849135,0.2210416333100336,0.6855248252892725,0.339126041,0.22914711816020789,0.6570570928153129,0.504027258,0.24371343110745186,0.6530506910359049,1.0,0.2551313042495878,0.6280482819692282,0.336976301,0.2688183850866464,0.6013064397066294,0.755849085,0.2787649120024539,0.5581722924296422
Lolo Jones,19,13,Athlete,United States,0.103008262,0.0341781544009894,0.5591683905046018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Couture,19,11,Athlete,United States,0.205362344,0.0319484398716711,0.5443587027032161,0.135330366,0.033594651443283295,0.5361315516434502,0.108130155,0.035400766118757004,0.5242379166422623,,,,,,,,,,,,,,,,,,,,,,,,
Tommy Chong,19,5,Comedian,Canada,0.122133596,0.0492324944163542,0.7128608964318287,0.135330366,0.051456892854203996,0.7030583423617016,0.344658111,0.053910341329012304,0.6867489763900422,0.143331875,0.05673495138227389,0.6752548129653274,0.153376591,0.0599952690066749,0.6517637698548403,0.142462718,0.0599952690066749,0.6517637698548403,0.180181319,0.06369262913289908,0.6248172743761161,0.199571774,0.0683402922086873,0.6111830213487713,0.20013243,0.0730767090731863,0.5864331537496106,0.230116986,0.078334401747735,0.5556443987734598,,,
Betsey Johnson,19,10,Fashion Designer,United States,0.100038098,0.0468980252744085,0.5950263602143425,0.135330366,0.0482365139869453,0.5809722131238019,0.138433591,0.050952546540246696,0.5733055246730627,0.187475,0.05298604950699849,0.5598484043398555,,,,,,,,,,,,,,,,,,,,,
Michael Waltrip,19,7,Racing Driver,United States,0.114749946,0.0471944403202928,0.6807293754716847,0.100339991,0.04821248237214369,0.6570596704097212,0.113287448,0.0502503296182912,0.6402114970582143,0.135730556,0.0518843688773622,0.6202612343143199,0.146426869,0.0554113825603781,0.6062932014501665,0.155998596,0.0554113825603781,0.6062932014501665,0.141647785,0.058441114798185284,0.5763476402214226,0.184877834,0.062141812207594904,0.5593895566416706,,,,,,,,,
Tavis Smiley,19,12,Radio Personality,United States,0.150895945,0.0340417884113807,0.49321665895520767,0.135330366,0.0360214341798261,0.4913886350266063,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bethany Mota,19,4,Social Media Personality,United States,0.338699677,0.056598285726773105,0.8375262698948908,0.336085764,0.058870428012456504,0.8198693901838288,1.0,0.062150090291484,0.80404069121764,0.21248,0.0644265512002036,0.7760968451552354,0.206802182,0.06656512135676879,0.7295265171504918,0.505114454,0.06656512135676879,0.7295265171504918,0.895032698,0.0700128610481579,0.6879328376759256,0.338699677,0.0752009119348619,0.6695062619331758,0.337999564,0.0786768500993978,0.6221954597762854,0.502734726,0.0863092318696348,0.5985433167442356,0.256914119,0.09115046708159738,0.5418685498332059
Sadie Robertson,19,2,TV Personality,United States,0.502683172,0.09644392257721321,0.8401983078071695,0.205504862,0.09778561318672611,0.8092019385582057,0.262735375,0.1026378598612237,0.7995687845586683,0.338531667,0.10681074040008041,0.7870770256184296,0.914109192,0.11613041703179669,0.7877246513520079,0.339011615,0.11613041703179669,0.7877246513520079,0.21235911,0.1189798285367616,0.7364783626534099,0.260065645,0.12334818888535069,0.7055284355665652,0.255244509,0.132606318863483,0.6862525374655829,0.254779521,0.13959706958050677,0.6458815610312342,0.502127627,0.1512872323276398,0.6132069807390625
Suzanne Somers,20,9,Actor/Actress,United States,0.134412712,0.0562884593299913,0.6144298365434717,0.176736455,0.0562884593299913,0.6144298365434717,0.142937496,0.0615438109311638,0.6167317136624292,0.126809829,0.062442970090080194,0.5881904350913869,0.22613241,0.06514999088423779,0.568448299997085,,,,,,,,,,,,,,,,,,
Willow Shields,20,7,Actor/Actress,United States,0.134412712,0.1195244145408168,0.8174046648373883,0.502876844,0.1195244145408168,0.8174046648373883,0.25398111,0.1290298518603251,0.8167780454097289,0.919964,0.13559596924581757,0.8099421977672172,0.261474099,0.1433245298865875,0.7949052774010938,0.502645177,0.1531744119389369,0.7709036326569813,0.503932008,0.16350385460481387,0.7556941785956183,,,,,,,,,,,,
Riker Lynch,20,2,Actor/Actress,United States,0.501567327,0.1632357295951436,1.2174687178465802,0.502876844,0.1632357295951436,1.2174687178465802,1.0,0.17077406867882888,1.1878168110512317,0.256138846,0.1786156310198263,1.1772998348161003,0.501761784,0.1877652429480196,1.1594319220221796,0.884250618,0.19957000652321533,1.1235784201751529,0.256874764,0.2089148208367106,1.0873305975003673,0.502359066,0.2294194002972325,1.000383818976159,1.0,0.25384003252969733,0.8811107080756329,1.0,0.29781893104809476,0.6769984613544141,,,
Rumer Willis,20,1,Actor/Actress,United States,0.933924764,0.1741525728605054,1.2442446085958254,0.502876844,0.1741525728605054,1.2442446085958254,0.335456592,0.1840338672823319,1.2281546086875568,0.338451538,0.1877573413774221,1.1890580664952866,0.91556141,0.1929902485224204,1.145796513286599,0.253965265,0.2067436410647952,1.120980548438059,0.256874764,0.21773151741738817,1.0939274162850205,0.855766962,0.2437326829774042,1.0308253215286296,0.337572951,0.2768012456467344,0.9331100027850322,1.0,0.3061740292659399,0.6860187567028307,,,
Nastia Liukin,20,4,Athlete,Russia,0.336467987,0.1846147899605886,0.930980241352017,0.931289376,0.1846147899605886,0.930980241352017,1.0,0.19389997491585698,0.9107245035379078,0.504610385,0.20371173157012762,0.906901867828889,0.501761784,0.21584243463180103,0.8997496188832548,0.502645177,0.23017144095270828,0.8754378444582964,0.875678751,0.23989873820489807,0.8441833229050336,0.338051466,0.2758686128712291,0.8081622702039194,1.0,0.33270966217295894,0.7756472282106565,,,,,,
Michael Sam,20,10,Athlete,United States,0.210671824,0.0447039075796133,0.6039131400117204,0.176736455,0.0447039075796133,0.6039131400117204,0.129886564,0.0456172945822815,0.5628099385279888,0.15601967,0.0480533057733287,0.555655294230976,,,,,,,,,,,,,,,,,,,,,
Robert Herjavec,20,6,Entrepreneur,Croatia,0.257060472,0.046101285677202904,0.7997215444376558,0.176736455,0.046101285677202904,0.7997215444376558,0.176227998,0.04789747233779489,0.7538297484199996,0.256138846,0.04908853217037921,0.7174133974408488,0.137392124,0.052614081799639396,0.7003839632524308,0.131600442,0.055800666463224805,0.6646241483966825,0.190926549,0.06118393374780351,0.6547920301476896,0.186736229,0.0639909377525359,0.5442453677363347,,,,,,,,,
Charlotte McKinney,20,11,Model,United States,0.106321938,0.0369659377648816,0.5782287535954662,0.101362161,0.0369659377648816,0.5782287535954662,0.122639706,0.040192215739846805,0.572228849713756,,,,,,,,,,,,,,,,,,,,,,,,
Noah Galloway,20,3,Motivational Speaker,United States,0.210671824,0.0715981909718221,1.5477943467638628,0.108626533,0.0715981909718221,1.5477943467638628,0.208288709,0.0755060418256065,1.479405673686935,0.175879103,0.0785946644115511,1.4238230758508055,0.22613241,0.0821596325566096,1.3529699258791288,0.173417674,0.0871573729072611,1.2716916761860078,0.338572677,0.09158601333943961,1.195946353692592,0.221729409,0.1025023054743344,1.036363340750199,0.257949283,0.11942032478787461,0.9032857004646092,0.356315172,0.12452312849731512,0.5488408054505257,,,
Redfoo,20,12,Singer/Rapper,United States,0.106321938,0.056806121630403994,0.6050406880395574,0.203448213,0.056806121630403994,0.6050406880395574,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patti LaBelle,20,8,Singer/Rapper,United States,0.134412712,0.0433396912716762,0.615381019577806,0.176736455,0.0433396912716762,0.615381019577806,0.122639706,0.046465470527862804,0.6012124408827956,0.15601967,0.0484630886882069,0.5883244040237787,0.164543352,0.050705045246756994,0.5655196331255535,0.173417674,0.05588663178603699,0.5572436425296293,,,,,,,,,,,,,,,
Chris Soules,20,5,TV Personality,United States,0.210671824,0.06023917510087921,0.7880282901165987,0.106114601,0.06023917510087921,0.7880282901165987,0.153782474,0.06164681724546991,0.744181148985085,0.116889077,0.06533399732181339,0.7382268913288323,0.164543352,0.06807521252328891,0.7112469924781177,0.20457764,0.07164428126048171,0.6723972220689536,0.190926549,0.076657363139389,0.6515414866299971,0.274807695,0.0868972210563449,0.5959580195580944,,,,,,,,,
Gary Busey,21,10,Actor/Actress,United States,0.137755556,0.0393732412007897,0.5958384791156006,0.101020776,0.0393732412007897,0.5958384791156006,0.132933479,0.043309307186578404,0.5606223136052108,0.13216339,0.043309307186578404,0.5606223136052108,,,,,,,,,,,,,,,,,,,,,
Alexa PenaVega,21,6,Actor/Actress,United States,0.204788,0.24362534320739782,0.9837375401421393,0.336404048,0.24362534320739782,0.9837375401421393,1.0,0.2647414987021828,0.9477481380266414,0.142979725,0.2647414987021828,0.9477481380266414,0.910630365,0.2763580993938045,0.9445448119815616,0.165195646,0.2763580993938045,0.9445448119815616,0.202704932,0.289370830762102,0.9390363392657911,0.210295929,0.32219418825465895,0.9089607670294827,1.0,0.3336379355649661,0.8818941864078282,,,,,,
Carlos PenaVega,21,4,Actor/Actress,United States,0.335993333,0.2253457955087998,1.1391793229069591,0.253681858,0.2253457955087998,1.1391793229069591,0.174845055,0.24123753337026344,1.0873018718374883,0.207617119,0.24123753337026344,1.0873018718374883,0.50165613,0.2470205896554825,1.0628014663300487,0.204458843,0.2470205896554825,1.0628014663300487,0.502257443,0.2551115231126413,1.0420200690649326,0.510304826,0.2749591790893231,0.9831772173050395,0.259865919,0.28575223936350624,0.9590277406789698,1.0,0.33373094080984034,0.7841412257187693,1.0,0.33373094080984034,0.7841412257187693
Victor Espinoza,21,12,Athlete,Mexico,0.137755556,0.03793840776193829,0.5518613309582022,0.125669827,0.03793840776193829,0.5518613309582022,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alek Skarlatos,21,3,Military,United States,0.204788,0.0647495742675533,1.200792400711924,0.253681858,0.0647495742675533,1.200792400711924,0.339884044,0.0701074743024313,1.0837355819719057,0.176537006,0.0701074743024313,1.0837355819719057,0.163235306,0.072594678756395,1.043744921542245,0.165195646,0.072594678756395,1.043744921542245,0.130069248,0.0745487013136292,0.9937623819303718,0.183828507,0.0826207801988657,0.9008095590470419,0.215179568,0.0848397366533597,0.843600681741395,0.350204304,0.09611676993692711,0.5722564019910772,0.262705011,0.09611676993692711,0.5722564019910772
Chaka Khan,21,13,Singer/Rapper,United States,0.110640833,0.030598164450541296,0.5185203141920577,0.098359443,0.030598164450541296,0.5185203141920577,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andy Grammer,21,7,Singer/Rapper,United States,0.149697143,0.0409765260452986,0.6983466500673701,0.128449554,0.0409765260452986,0.6983466500673701,0.13644541,0.0449926740975813,0.639973696706516,0.154940823,0.0449926740975813,0.639973696706516,0.256629518,0.0468865755751475,0.6210558380949595,1.0,0.0468865755751475,0.6210558380949595,0.502257443,0.0474329893484808,0.5764133716222686,0.16197788,0.05426097244647529,0.5364857817229427,,,,,,,,,
